name,fragment,score,label
miesz12.mp3,63,1.1884547472000122,1
miesz12.mp3,64,-2.615325689315796,1
miesz12.mp3,65,0.6487780213356018,1
miesz12.mp3,66,-3.1997878551483154,1
miesz12.mp3,67,-3.455653429031372,0
miesz12.mp3,68,-3.143916368484497,1
miesz12.mp3,69,-2.9731481075286865,1
miesz12.mp3,70,-3.416865110397339,0
miesz12.mp3,71,-3.4652345180511475,0
miesz12.mp3,72,-3.3999569416046143,0
miesz12.mp3,73,-1.0833799839019775,1
miesz12.mp3,74,-3.3913733959198,0
miesz12.mp3,75,-3.5075700283050537,0
miesz12.mp3,76,-3.5450966358184814,0
miesz12.mp3,77,-3.1885135173797607,1
miesz12.mp3,78,-3.337008237838745,0
miesz12.mp3,79,1.2527648210525513,1
miesz12.mp3,80,-3.2893805503845215,0
miesz12.mp3,81,-1.9139119386672974,1
miesz12.mp3,82,-3.520383596420288,0
miesz12.mp3,83,-3.5246822834014893,0
miesz12.mp3,84,-2.5320539474487305,1
miesz12.mp3,85,-1.0225915908813477,1
miesz12.mp3,86,-2.8778903484344482,1
miesz12.mp3,87,-3.388558864593506,0
miesz12.mp3,88,-3.3806183338165283,0
miesz12.mp3,89,-3.170269250869751,1
miesz12.mp3,90,0.880586564540863,1
miesz13.mp3,0,-3.492940664291382,0
miesz13.mp3,1,-2.444504976272583,1
miesz13.mp3,2,-3.05700421333313,1
miesz13.mp3,3,-3.4904627799987793,0
miesz13.mp3,4,-3.3966689109802246,0
miesz13.mp3,5,-3.432171106338501,0
miesz13.mp3,6,-3.4268171787261963,0
miesz13.mp3,7,-2.7957828044891357,1
miesz13.mp3,8,-3.274195671081543,0
miesz13.mp3,9,-2.8518970012664795,1
miesz13.mp3,10,-3.4794394969940186,0
miesz13.mp3,11,-3.5437824726104736,0
miesz13.mp3,12,-3.4615538120269775,0
miesz13.mp3,13,-3.3674893379211426,0
miesz13.mp3,14,-3.4754202365875244,0
miesz13.mp3,15,-0.4185720384120941,1
miesz13.mp3,16,-3.158975124359131,1
miesz13.mp3,17,-1.8994767665863037,1
miesz13.mp3,18,-3.3591954708099365,0
miesz13.mp3,19,-3.469949960708618,0
miesz13.mp3,20,-3.445927619934082,0
miesz13.mp3,21,-2.9529268741607666,1
miesz13.mp3,22,0.7381272912025452,1
miesz13.mp3,23,-3.435394525527954,0
miesz13.mp3,24,-3.429534435272217,0
miesz13.mp3,25,-3.6090455055236816,0
miesz13.mp3,26,-3.3877716064453125,0
miesz13.mp3,27,-3.3815605640411377,0
miesz13.mp3,28,-3.177093505859375,1
miesz13.mp3,29,-3.4111435413360596,0
miesz13.mp3,30,-2.845111131668091,1
miesz13.mp3,31,-3.4383723735809326,0
miesz13.mp3,32,-2.828165292739868,1
miesz13.mp3,33,-3.5566012859344482,0
miesz13.mp3,34,-3.577333688735962,0
miesz13.mp3,35,-2.685547351837158,1
miesz14.mp3,0,-3.4487719535827637,0
miesz14.mp3,1,-3.358731508255005,0
miesz14.mp3,2,-3.489596128463745,0
miesz14.mp3,3,-3.5196962356567383,0
miesz14.mp3,4,-1.2798011302947998,1
miesz14.mp3,5,-1.9602190256118774,1
miesz14.mp3,6,-3.380124568939209,0
miesz14.mp3,7,-3.468021869659424,0
miesz14.mp3,8,-3.4410812854766846,0
miesz14.mp3,9,-3.350189447402954,0
miesz14.mp3,10,-2.6544413566589355,1
miesz14.mp3,11,-3.4298110008239746,0
miesz14.mp3,12,-3.4710605144500732,0
miesz14.mp3,13,-3.2831366062164307,0
miesz14.mp3,14,-3.4878060817718506,0
miesz14.mp3,15,-3.2687857151031494,1
miesz14.mp3,16,-3.4758238792419434,0
miesz14.mp3,17,-3.2808644771575928,0
miesz14.mp3,18,-3.1068897247314453,1
miesz14.mp3,19,-3.0016775131225586,1
miesz14.mp3,20,-3.435164213180542,0
miesz14.mp3,21,-3.040245294570923,1
miesz14.mp3,22,-3.4375240802764893,0
miesz14.mp3,23,-3.636585235595703,0
miesz14.mp3,24,-3.4963064193725586,0
miesz14.mp3,25,-3.368295907974243,0
miesz15.mp3,0,-3.283735990524292,0
miesz15.mp3,1,-3.3854196071624756,0
miesz15.mp3,2,-3.5490834712982178,0
miesz15.mp3,3,-3.344939947128296,0
miesz15.mp3,4,-3.481717109680176,0
miesz15.mp3,5,-3.325289487838745,0
miesz15.mp3,6,-3.1071062088012695,1
miesz15.mp3,7,-3.156100034713745,1
miesz15.mp3,8,-2.4119324684143066,1
miesz15.mp3,9,-3.3446671962738037,0
miesz15.mp3,10,-3.413046360015869,0
miesz15.mp3,11,-3.3134400844573975,0
miesz15.mp3,12,-3.4690372943878174,0
miesz15.mp3,13,-3.511413335800171,0
miesz15.mp3,14,-2.305183172225952,1
miesz15.mp3,15,-3.3561651706695557,0
miesz15.mp3,16,-3.2743723392486572,0
miesz15.mp3,17,-2.7730798721313477,1
miesz15.mp3,18,-3.0671958923339844,1
miesz15.mp3,19,-3.3756837844848633,0
miesz15.mp3,20,-3.476994514465332,0
miesz15.mp3,21,-3.1447911262512207,1
miesz15.mp3,22,-3.3972620964050293,0
miesz15.mp3,23,-3.445814609527588,0
miesz15.mp3,24,-3.1702470779418945,1
miesz15.mp3,25,-3.449040412902832,0
miesz15.mp3,26,-3.4587700366973877,0
miesz15.mp3,27,-3.4070489406585693,0
miesz15.mp3,28,-3.4868528842926025,0
miesz15.mp3,29,-3.201136827468872,1
miesz2.mp3,0,-3.2969844341278076,0
miesz2.mp3,1,-3.1647281646728516,1
miesz2.mp3,2,-3.443676233291626,0
miesz2.mp3,3,-3.5452611446380615,0
miesz2.mp3,4,-1.9784284830093384,1
miesz2.mp3,5,-3.596463918685913,0
miesz2.mp3,6,2.6524770259857178,1
miesz3.mp3,0,-3.076838254928589,1
miesz3.mp3,1,-2.706404447555542,1
miesz3.mp3,2,-2.507840156555176,1
miesz3.mp3,3,-2.5758473873138428,1
miesz5.mp3,0,-2.9162275791168213,1
miesz5.mp3,1,-2.479306697845459,1
miesz5.mp3,2,2.818532705307007,1
miesz6.mp3,0,-3.473532199859619,0
miesz6.mp3,1,-3.547879934310913,0
miesz6.mp3,2,-3.3962156772613525,0
miesz7.mp3,0,-3.5129446983337402,0
miesz7.mp3,1,-3.474883556365967,0
miesz7.mp3,2,-1.1888028383255005,1
miesz8.mp3,0,-3.3303513526916504,0
miesz8.mp3,1,-3.4817354679107666,0
miesz8.mp3,2,-3.566577672958374,0
miesz9.mp3,0,-3.523369550704956,0
miesz9.mp3,1,-3.4103691577911377,0
miesz9.mp3,2,-3.3647711277008057,0
miesz9.mp3,3,-3.3831825256347656,0
miesz9.mp3,4,-3.1477577686309814,1
miesz9.mp3,5,-3.3441250324249268,0
miesz9.mp3,6,-3.3499913215637207,0
miesz9.mp3,7,-3.4907867908477783,0
miesz9.mp3,8,-2.8669064044952393,1
miesz9.mp3,9,-3.6007862091064453,0
miesz9.mp3,10,-3.542949914932251,0
miesz9.mp3,11,-3.4273478984832764,0
miesz9.mp3,12,-3.4575741291046143,0
miesz9.mp3,13,-2.424809694290161,1
miesz9.mp3,14,-3.26120924949646,1
miesz9.mp3,15,-3.3501908779144287,0
miesz9.mp3,16,-3.533730983734131,0
miesz9.mp3,17,-0.8905290961265564,1
miesz9.mp3,18,-3.441547155380249,0
miesz9.mp3,19,-3.4254095554351807,0
miesz9.mp3,20,0.5179511308670044,1
miesz9.mp3,21,-3.247368097305298,1
miesz9.mp3,22,0.17284466326236725,1
miesz9.mp3,23,-3.032862901687622,1
miesz9.mp3,24,-2.381181240081787,1
miesz9.mp3,25,-3.0680763721466064,1
miesz9.mp3,26,-3.37602162361145,0
miesz9.mp3,27,-3.2700345516204834,0
miesz9.mp3,28,-3.506706714630127,0
miesz9.mp3,29,-3.375089168548584,0
miesz9.mp3,30,-3.252209186553955,1
miesz9.mp3,31,-3.4341373443603516,0
miesz9.mp3,32,-3.5017874240875244,0
miesz9.mp3,33,-2.740128993988037,1
miesz9.mp3,34,-2.58107328414917,1
miesz9.mp3,35,-3.4295177459716797,0
miesz9.mp3,36,-3.296044111251831,0
miesz9.mp3,37,-3.457127809524536,0
miesz9.mp3,38,-3.1322426795959473,1
miesz9.mp3,39,0.8818933963775635,1
miesz9.mp3,40,-3.480285882949829,0
miesz9.mp3,41,-3.4414196014404297,0
miesz9.mp3,42,-3.4887914657592773,0
miesz9.mp3,43,-0.6735842227935791,1
miesz9.mp3,44,-3.444723606109619,0
miesz9.mp3,45,-3.4140241146087646,0
miesz9.mp3,46,-3.2565815448760986,1
miesz9.mp3,47,-3.216975450515747,1
miesz9.mp3,48,-3.49772572517395,0
miesz9.mp3,49,-1.5582751035690308,1
miesz9.mp3,50,-3.480546236038208,0
miesz9.mp3,51,-2.6969077587127686,1
miesz9.mp3,52,-2.689209461212158,1
miesz9.mp3,53,-3.268550157546997,1
miesz9.mp3,54,-2.5794055461883545,1
miesz9.mp3,55,-3.4540464878082275,0
miesz9.mp3,56,-3.437345266342163,0
miesz9.mp3,57,-2.2220685482025146,1
miesz9.mp3,58,-3.307941198348999,0
miesz9.mp3,59,-3.448157548904419,0
miesz9.mp3,60,-3.514380931854248,0
miesz9.mp3,61,-3.4876210689544678,0
miesz9.mp3,62,-3.1130244731903076,1
miesz9.mp3,63,-1.7468219995498657,1
miesz9.mp3,64,-2.0360870361328125,1
miesz9.mp3,65,-3.3723607063293457,0
miesz9.mp3,66,-3.4187397956848145,0
miesz9.mp3,67,-3.558363914489746,0
miesz9.mp3,68,-3.5203137397766113,0
miesz9.mp3,69,-3.6880486011505127,0
miesz9.mp3,70,-2.333872079849243,1
miesz9.mp3,71,-3.5498530864715576,0
miesz9.mp3,72,-1.9913700819015503,1
miesz9.mp3,73,-3.3943583965301514,0
miesz9.mp3,74,-3.3809406757354736,0
miesz9.mp3,75,-2.9968080520629883,1
miesz9.mp3,76,-0.08638165891170502,1
miesz9.mp3,77,-2.613255739212036,1
miesz9.mp3,78,-3.2458629608154297,1
miesz9.mp3,79,-2.657771348953247,1
miesz9.mp3,80,-3.5926101207733154,0
miesz9.mp3,81,-3.2442264556884766,1
miesz9.mp3,82,-3.0946013927459717,1
miesz9.mp3,83,-3.4985430240631104,0
miesz9.mp3,84,-3.4946889877319336,0
miesz9.mp3,85,-3.410615921020508,0
miesz9.mp3,86,-3.3461530208587646,0
miesz9.mp3,87,-3.307967185974121,0
miesz9.mp3,88,-2.7313084602355957,1
miesz9.mp3,89,-1.5011249780654907,1
miesz9.mp3,90,-3.3032028675079346,0
miesz9.mp3,91,-2.8088667392730713,1
miesz9.mp3,92,-3.4350342750549316,0
miesz9.mp3,93,-3.5265567302703857,0
miesz9.mp3,94,-1.0485774278640747,1
miesz9.mp3,95,-2.9414219856262207,1
miesz9.mp3,96,-3.384981870651245,0
miesz9.mp3,97,-3.5164222717285156,0
miesz9.mp3,98,-3.46759033203125,0
miesz9.mp3,99,-1.6385654211044312,1
miesz9.mp3,100,-3.3888461589813232,0
miesz9.mp3,101,-3.33890962600708,0
miesz9.mp3,102,-3.4979872703552246,0
miesz9.mp3,103,-3.538300037384033,0
miesz9.mp3,104,2.899043560028076,1
miesz9.mp3,105,-3.2940638065338135,0
miesz9.mp3,106,-3.3582077026367188,0
miesz9.mp3,107,-3.5379035472869873,0
miesz9.mp3,108,-3.4692859649658203,0
miesz9.mp3,109,-3.6079728603363037,0
miesz9.mp3,110,-3.506845712661743,0
miesz9.mp3,111,-3.419975757598877,0
miesz9.mp3,112,-3.3783118724823,0
miesz9.mp3,113,-3.391819715499878,0
miesz9.mp3,114,-2.046322822570801,1
miesz9.mp3,115,-2.707364797592163,1
miesz9.mp3,116,-3.4429588317871094,0
miesz9.mp3,117,-2.9299263954162598,1
miesz9.mp3,118,-2.646939516067505,1
miesz9.mp3,119,-3.0050594806671143,1
miesz9.mp3,120,-3.377375841140747,0
miesz9.mp3,121,-3.4570069313049316,0
miesz9.mp3,122,-2.5393288135528564,1
miesz9.mp3,123,-3.2951862812042236,0
miesz9.mp3,124,-3.1755528450012207,1
miesz9.mp3,125,-3.527482032775879,0
miesz9.mp3,126,-2.5844244956970215,1
miesz9.mp3,127,-3.058783769607544,1
miesz9.mp3,128,-3.384674072265625,0
miesz9.mp3,129,-3.453421115875244,0
miesz9.mp3,130,-3.154738664627075,1
miesz9.mp3,131,-3.5280888080596924,0
miesz9.mp3,132,-3.330819845199585,0
miesz9.mp3,133,-3.250077962875366,1
miesz9.mp3,134,-3.537224769592285,0
miesz9.mp3,135,-3.5502779483795166,0
miesz9.mp3,136,-3.4343650341033936,0
miesz9.mp3,137,-3.081460475921631,1
miesz9.mp3,138,-3.4746930599212646,0
miesz9.mp3,139,-3.468857526779175,0
miesz9.mp3,140,4.437856674194336,1
mur1.mp3,0,-3.360764980316162,0
mur1.mp3,1,-3.0685884952545166,1
mur1.mp3,2,-3.3194282054901123,0
mur1.mp3,3,-3.199138641357422,1
mur1.mp3,4,-3.5066113471984863,0
mur1.mp3,5,-3.3407857418060303,0
mur1.mp3,6,-3.4154751300811768,0
mur1.mp3,7,-3.3275530338287354,0
mur1.mp3,8,-3.55317759513855,0
mur1.mp3,9,-3.4478085041046143,0
mur1.mp3,10,-3.536133050918579,0
mur1.mp3,11,-3.470907211303711,0
mur1.mp3,12,-3.52640962600708,0
mur1.mp3,13,-3.5030922889709473,0
mur1.mp3,14,-3.1766064167022705,1
mur1.mp3,15,-2.9533722400665283,1
mur1.mp3,16,-1.238627314567566,1
mur1.mp3,17,-3.4392683506011963,0
mur1.mp3,18,-3.4376132488250732,0
mur1.mp3,19,-3.51033091545105,0
mur1.mp3,20,-2.5173840522766113,1
tusk1.mp3,0,-3.3311660289764404,0
tusk1.mp3,1,-3.5071396827697754,0
tusk1.mp3,2,-2.224386692047119,1
tusk1.mp3,3,-3.3770878314971924,0
tusk1.mp3,4,-3.5527195930480957,0
tusk1.mp3,5,-3.3794538974761963,0
tusk1.mp3,6,-3.4914727210998535,0
tusk1.mp3,7,-3.457066297531128,0
tusk1.mp3,8,-3.408644676208496,0
tusk1.mp3,9,-3.6120173931121826,0
tusk1.mp3,10,-3.3768327236175537,0
tusk1.mp3,11,-3.485215902328491,0
tusk1.mp3,12,-2.1090002059936523,1
tusk2.mp3,0,-3.532564401626587,0
tusk2.mp3,1,-3.522339105606079,0
tusk2.mp3,2,-3.1076204776763916,1
tusk2.mp3,3,-3.5491838455200195,0
tusk2.mp3,4,-3.396113157272339,0
tusk2.mp3,5,-3.533095121383667,0
tusk2.mp3,6,-3.3374440670013428,0
tusk2.mp3,7,-2.9954397678375244,1
tusk3.mp3,0,-0.08922174572944641,1
tusk3.mp3,1,1.5367918014526367,1
tusk3.mp3,2,-3.495435953140259,0
tusk3.mp3,3,-3.4495928287506104,0
tusk3.mp3,4,-2.2227675914764404,1
tusk3.mp3,5,-2.483535051345825,1
tusk3.mp3,6,-2.289644479751587,1
tusk3.mp3,7,0.8888093829154968,1
tusk3.mp3,8,-2.5231146812438965,1
tusk3.mp3,9,-3.564822196960449,0
tusk3.mp3,10,-1.8996115922927856,1
tusk3.mp3,11,-3.5743305683135986,0
tusk3.mp3,12,-1.889731526374817,1
tusk3.mp3,13,-3.454115629196167,0
tusk3.mp3,14,-2.438880681991577,1
zuk1.mp3,0,-3.4965121746063232,0
zuk1.mp3,1,-3.3590636253356934,0
zuk1.mp3,2,-2.508490800857544,1
zuk1.mp3,3,-3.0454986095428467,1
zuk1.mp3,4,-3.2555177211761475,1
zuk1.mp3,5,-3.5205435752868652,0
zuk1.mp3,6,-3.2543869018554688,1
zuk1.mp3,7,-3.513274908065796,0
zuk1.mp3,8,-3.5324738025665283,0
zuk1.mp3,9,-3.536233901977539,0
zuk1.mp3,10,-3.534229278564453,0
zuk1.mp3,11,-3.423748731613159,0
zuk1.mp3,12,-3.5097124576568604,0
zuk1.mp3,13,-3.3793680667877197,0
